fold_id,model_name,segment,fit_region,confidence_weight,regressor,coefficient,p_value
fold_1,Baseline_MMM_Reg,Total_Macro_Global,Global,-1,is_sep_nov_trough,7591.7556,0.337866
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_ANZ,APAC_ANZ,0,const,383.2814,0.297294
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_ANZ,APAC_ANZ,0,spend_gads_search,119.3272,0.910937
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_ANZ,APAC_ANZ,0,spend_metads_fb,868.8901,0.310557
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_ANZ,APAC_ANZ,0,spend_gads_youtube,731.6101,0.491094
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_ANZ,APAC_ANZ,0,spend_metads_inst,438.5299,0.400455
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_ANZ,APAC_ANZ,0,spend_tiktok,46.2236,0.283869
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_ANZ,APAC_ANZ,0,spend_gads_discover,-274.777,0.281843
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_ANZ,APAC_ANZ,0,fourier_sin_q1,-208.2019,0.117224
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_ANZ,APAC_ANZ,0,fourier_cos_q1,62.9725,0.085453
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_ANZ,APAC_ANZ,0,revenue_anomaly_score,211.1992,0.050765
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_ANZ,APAC_ANZ,0,is_structural_peak,143.5974,0.433808
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_ANZ,APAC_ANZ,0,is_sep_nov_trough,218.4305,0.427127
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_EA,APAC_EA,0,const,635.7867,0.073604
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_EA,APAC_EA,0,spend_gads_search,633.2033,0.248148
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_EA,APAC_EA,0,spend_metads_fb,-601.9363,0.045067
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_EA,APAC_EA,0,spend_gads_youtube,584.8843,0.354465
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_EA,APAC_EA,0,spend_metads_inst,798.3174,0.127576
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_EA,APAC_EA,0,spend_tiktok,809.5096,0.041178
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_EA,APAC_EA,0,spend_gads_discover,513.9664,0.123337
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_EA,APAC_EA,0,fourier_sin_q1,269.6421,0.085101
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_EA,APAC_EA,0,fourier_cos_q1,-125.2087,0.658134
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_EA,APAC_EA,0,revenue_anomaly_score,553.478,0.328262
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_EA,APAC_EA,0,is_structural_peak,-96.9133,0.274058
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_EA,APAC_EA,0,is_sep_nov_trough,148.7192,0.433758
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_SEA,APAC_SEA,0,const,363.3266,0.152133
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_SEA,APAC_SEA,0,spend_gads_search,305.1011,0.046607
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_SEA,APAC_SEA,0,spend_metads_fb,-318.1253,0.011532
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_SEA,APAC_SEA,0,spend_gads_youtube,661.75,0.178329
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_SEA,APAC_SEA,0,spend_metads_inst,728.0007,0.409415
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_SEA,APAC_SEA,0,spend_tiktok,-849.5297,0.684852
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_SEA,APAC_SEA,0,spend_gads_discover,82.5568,0.582542
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_SEA,APAC_SEA,0,fourier_sin_q1,-48.3721,0.201361
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_SEA,APAC_SEA,0,fourier_cos_q1,428.3287,0.19967
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_SEA,APAC_SEA,0,revenue_anomaly_score,-220.4473,0.040469
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_SEA,APAC_SEA,0,is_structural_peak,-314.6327,0.325767
fold_2,Baseline_MMM_Reg,Total_Macro_APAC_SEA,APAC_SEA,0,is_sep_nov_trough,246.3939,0.024246
fold_2,Baseline_MMM_Reg,Total_Macro_CIS,CIS,0,const,-168.2034,0.250341
fold_2,Baseline_MMM_Reg,Total_Macro_CIS,CIS,0,spend_gads_search,515.5551,0.14215
fold_2,Baseline_MMM_Reg,Total_Macro_CIS,CIS,0,spend_metads_fb,506.4052,0.184818
fold_2,Baseline_MMM_Reg,Total_Macro_CIS,CIS,0,spend_gads_youtube,434.3926,0.086275
fold_2,Baseline_MMM_Reg,Total_Macro_CIS,CIS,0,spend_metads_inst,1865.951,0.307615
fold_2,Baseline_MMM_Reg,Total_Macro_CIS,CIS,0,spend_tiktok,-540.1885,0.266877
fold_2,Baseline_MMM_Reg,Total_Macro_CIS,CIS,0,spend_gads_discover,121.1904,0.398374
fold_2,Baseline_MMM_Reg,Total_Macro_CIS,CIS,0,fourier_sin_q1,303.9144,0.318277
fold_2,Baseline_MMM_Reg,Total_Macro_CIS,CIS,0,fourier_cos_q1,741.1732,0.386426
fold_2,Baseline_MMM_Reg,Total_Macro_CIS,CIS,0,revenue_anomaly_score,64.9782,0.514853
fold_2,Baseline_MMM_Reg,Total_Macro_CIS,CIS,0,is_structural_peak,66.4921,0.581056
fold_2,Baseline_MMM_Reg,Total_Macro_CIS,CIS,0,is_sep_nov_trough,-274.1046,0.043975
fold_2,Baseline_MMM_Reg,Total_Macro_EU_DACH,EU_DACH,0,const,648.9018,0.580046
fold_2,Baseline_MMM_Reg,Total_Macro_EU_DACH,EU_DACH,0,spend_gads_search,1467.1053,0.251775
fold_2,Baseline_MMM_Reg,Total_Macro_EU_DACH,EU_DACH,0,spend_metads_fb,1288.0251,0.524041
fold_2,Baseline_MMM_Reg,Total_Macro_EU_DACH,EU_DACH,0,spend_gads_youtube,1214.6549,0.489597
fold_2,Baseline_MMM_Reg,Total_Macro_EU_DACH,EU_DACH,0,spend_metads_inst,1341.9038,0.146647
fold_2,Baseline_MMM_Reg,Total_Macro_EU_DACH,EU_DACH,0,spend_tiktok,-862.2223,0.514782
fold_2,Baseline_MMM_Reg,Total_Macro_EU_DACH,EU_DACH,0,spend_gads_discover,616.3443,0.125123
fold_2,Baseline_MMM_Reg,Total_Macro_EU_DACH,EU_DACH,0,fourier_sin_q1,-434.066,0.487691
fold_2,Baseline_MMM_Reg,Total_Macro_EU_DACH,EU_DACH,0,fourier_cos_q1,-203.1836,0.225892
fold_2,Baseline_MMM_Reg,Total_Macro_EU_DACH,EU_DACH,0,revenue_anomaly_score,-242.4118,0.263922
fold_2,Baseline_MMM_Reg,Total_Macro_EU_DACH,EU_DACH,0,is_structural_peak,114.3523,0.10997
fold_2,Baseline_MMM_Reg,Total_Macro_EU_DACH,EU_DACH,0,is_sep_nov_trough,-96.8518,0.58596
fold_2,Baseline_MMM_Reg,Total_Macro_EU_EAST,EU_EAST,0,const,559.926,0.886366
fold_2,Baseline_MMM_Reg,Total_Macro_EU_EAST,EU_EAST,0,spend_gads_search,298.8711,0.038827
fold_2,Baseline_MMM_Reg,Total_Macro_EU_EAST,EU_EAST,0,spend_metads_fb,644.8556,0.136585
fold_2,Baseline_MMM_Reg,Total_Macro_EU_EAST,EU_EAST,0,spend_gads_youtube,639.3053,0.048711
fold_2,Baseline_MMM_Reg,Total_Macro_EU_EAST,EU_EAST,0,spend_metads_inst,-314.2709,0.544301
fold_2,Baseline_MMM_Reg,Total_Macro_EU_EAST,EU_EAST,0,spend_tiktok,-225.8282,0.250837
fold_2,Baseline_MMM_Reg,Total_Macro_EU_EAST,EU_EAST,0,spend_gads_discover,-270.1859,0.208078
fold_2,Baseline_MMM_Reg,Total_Macro_EU_EAST,EU_EAST,0,fourier_sin_q1,357.8421,0.20764
fold_2,Baseline_MMM_Reg,Total_Macro_EU_EAST,EU_EAST,0,fourier_cos_q1,-82.0032,0.41773
fold_2,Baseline_MMM_Reg,Total_Macro_EU_EAST,EU_EAST,0,revenue_anomaly_score,-460.4641,0.367244
fold_2,Baseline_MMM_Reg,Total_Macro_EU_EAST,EU_EAST,0,is_structural_peak,109.0959,0.2834
fold_2,Baseline_MMM_Reg,Total_Macro_EU_EAST,EU_EAST,0,is_sep_nov_trough,-471.5038,0.236736
fold_2,Baseline_MMM_Reg,Total_Macro_EU_NORTH,EU_NORTH,0,const,115.8477,0.52694
fold_2,Baseline_MMM_Reg,Total_Macro_EU_NORTH,EU_NORTH,0,spend_gads_search,621.1852,0.078181
fold_2,Baseline_MMM_Reg,Total_Macro_EU_NORTH,EU_NORTH,0,spend_metads_fb,617.4025,0.67978
fold_2,Baseline_MMM_Reg,Total_Macro_EU_NORTH,EU_NORTH,0,spend_gads_youtube,260.8059,0.756484
fold_2,Baseline_MMM_Reg,Total_Macro_EU_NORTH,EU_NORTH,0,spend_metads_inst,542.3911,0.434
fold_2,Baseline_MMM_Reg,Total_Macro_EU_NORTH,EU_NORTH,0,spend_tiktok,-307.7924,0.086837
fold_2,Baseline_MMM_Reg,Total_Macro_EU_NORTH,EU_NORTH,0,spend_gads_discover,-884.128,0.561334
fold_2,Baseline_MMM_Reg,Total_Macro_EU_NORTH,EU_NORTH,0,fourier_sin_q1,146.6354,0.323615
fold_2,Baseline_MMM_Reg,Total_Macro_EU_NORTH,EU_NORTH,0,fourier_cos_q1,113.7459,0.325231
fold_2,Baseline_MMM_Reg,Total_Macro_EU_NORTH,EU_NORTH,0,revenue_anomaly_score,167.8013,0.214534
fold_2,Baseline_MMM_Reg,Total_Macro_EU_NORTH,EU_NORTH,0,is_structural_peak,439.9371,0.187319
fold_2,Baseline_MMM_Reg,Total_Macro_EU_NORTH,EU_NORTH,0,is_sep_nov_trough,-452.2941,0.056944
fold_2,Baseline_MMM_Reg,Total_Macro_EU_SOUTH,EU_SOUTH,0,const,494.7826,0.027623
fold_2,Baseline_MMM_Reg,Total_Macro_EU_SOUTH,EU_SOUTH,0,spend_gads_search,-218.4694,0.031085
fold_2,Baseline_MMM_Reg,Total_Macro_EU_SOUTH,EU_SOUTH,0,spend_metads_fb,844.4523,0.064752
fold_2,Baseline_MMM_Reg,Total_Macro_EU_SOUTH,EU_SOUTH,0,spend_gads_youtube,-471.9472,0.582819
fold_2,Baseline_MMM_Reg,Total_Macro_EU_SOUTH,EU_SOUTH,0,spend_metads_inst,836.2939,0.252259
fold_2,Baseline_MMM_Reg,Total_Macro_EU_SOUTH,EU_SOUTH,0,spend_tiktok,256.523,0.46866
fold_2,Baseline_MMM_Reg,Total_Macro_EU_SOUTH,EU_SOUTH,0,spend_gads_discover,758.1325,0.263917
fold_2,Baseline_MMM_Reg,Total_Macro_EU_SOUTH,EU_SOUTH,0,fourier_sin_q1,175.6651,0.202932
fold_2,Baseline_MMM_Reg,Total_Macro_EU_SOUTH,EU_SOUTH,0,fourier_cos_q1,320.4227,0.123034
fold_2,Baseline_MMM_Reg,Total_Macro_EU_SOUTH,EU_SOUTH,0,revenue_anomaly_score,-420.831,0.126418
fold_2,Baseline_MMM_Reg,Total_Macro_EU_SOUTH,EU_SOUTH,0,is_structural_peak,-76.9072,0.1871
fold_2,Baseline_MMM_Reg,Total_Macro_EU_SOUTH,EU_SOUTH,0,is_sep_nov_trough,199.697,0.343094
fold_2,Baseline_MMM_Reg,Total_Macro_EU_WEST,EU_WEST,0,const,15.0993,0.094028
fold_2,Baseline_MMM_Reg,Total_Macro_EU_WEST,EU_WEST,0,spend_gads_search,1315.6897,0.166997
fold_2,Baseline_MMM_Reg,Total_Macro_EU_WEST,EU_WEST,0,spend_metads_fb,1121.3032,0.474528
fold_2,Baseline_MMM_Reg,Total_Macro_EU_WEST,EU_WEST,0,spend_gads_youtube,271.109,0.211032
fold_2,Baseline_MMM_Reg,Total_Macro_EU_WEST,EU_WEST,0,spend_metads_inst,-310.0201,0.185056
fold_2,Baseline_MMM_Reg,Total_Macro_EU_WEST,EU_WEST,0,spend_tiktok,-1221.905,0.280922
fold_2,Baseline_MMM_Reg,Total_Macro_EU_WEST,EU_WEST,0,spend_gads_discover,1544.6247,0.202798
fold_2,Baseline_MMM_Reg,Total_Macro_EU_WEST,EU_WEST,0,fourier_sin_q1,-129.5029,0.331479
fold_2,Baseline_MMM_Reg,Total_Macro_EU_WEST,EU_WEST,0,fourier_cos_q1,121.0906,0.057273
fold_2,Baseline_MMM_Reg,Total_Macro_EU_WEST,EU_WEST,0,revenue_anomaly_score,202.4101,0.493677
fold_2,Baseline_MMM_Reg,Total_Macro_EU_WEST,EU_WEST,0,is_structural_peak,-35.9916,0.595058
fold_2,Baseline_MMM_Reg,Total_Macro_EU_WEST,EU_WEST,0,is_sep_nov_trough,261.1165,0.115057
fold_2,Baseline_MMM_Reg,Total_Macro_LATAM,LATAM,0,const,647.3545,0.225873
fold_2,Baseline_MMM_Reg,Total_Macro_LATAM,LATAM,0,spend_gads_search,1606.6324,0.093542
fold_2,Baseline_MMM_Reg,Total_Macro_LATAM,LATAM,0,spend_metads_fb,231.3472,0.205721
fold_2,Baseline_MMM_Reg,Total_Macro_LATAM,LATAM,0,spend_gads_youtube,-940.655,0.29149
fold_2,Baseline_MMM_Reg,Total_Macro_LATAM,LATAM,0,spend_metads_inst,877.1317,0.179662
fold_2,Baseline_MMM_Reg,Total_Macro_LATAM,LATAM,0,spend_tiktok,53.2602,0.147548
fold_2,Baseline_MMM_Reg,Total_Macro_LATAM,LATAM,0,spend_gads_discover,384.1785,0.331134
fold_2,Baseline_MMM_Reg,Total_Macro_LATAM,LATAM,0,fourier_sin_q1,81.5682,0.599898
fold_2,Baseline_MMM_Reg,Total_Macro_LATAM,LATAM,0,fourier_cos_q1,39.0075,0.399257
fold_2,Baseline_MMM_Reg,Total_Macro_LATAM,LATAM,0,revenue_anomaly_score,72.3562,0.135347
fold_2,Baseline_MMM_Reg,Total_Macro_LATAM,LATAM,0,is_structural_peak,146.6873,0.520477
fold_2,Baseline_MMM_Reg,Total_Macro_LATAM,LATAM,0,is_sep_nov_trough,21.4968,0.164902
fold_2,Baseline_MMM_Reg,Total_Macro_MENA,MENA,0,const,1011.993,0.465511
fold_2,Baseline_MMM_Reg,Total_Macro_MENA,MENA,0,spend_gads_search,461.9827,0.582824
fold_2,Baseline_MMM_Reg,Total_Macro_MENA,MENA,0,spend_metads_fb,1886.975,0.644661
fold_2,Baseline_MMM_Reg,Total_Macro_MENA,MENA,0,spend_gads_youtube,509.4046,0.68341
fold_2,Baseline_MMM_Reg,Total_Macro_MENA,MENA,0,spend_metads_inst,217.2141,0.1891
fold_2,Baseline_MMM_Reg,Total_Macro_MENA,MENA,0,spend_tiktok,-434.6429,0.647893
fold_2,Baseline_MMM_Reg,Total_Macro_MENA,MENA,0,spend_gads_discover,-521.8828,0.189927
fold_2,Baseline_MMM_Reg,Total_Macro_MENA,MENA,0,fourier_sin_q1,-2.6262,0.129988
fold_2,Baseline_MMM_Reg,Total_Macro_MENA,MENA,0,fourier_cos_q1,-290.4658,0.235907
fold_2,Baseline_MMM_Reg,Total_Macro_MENA,MENA,0,revenue_anomaly_score,-249.5005,0.084232
fold_2,Baseline_MMM_Reg,Total_Macro_MENA,MENA,0,is_structural_peak,296.2133,0.533312
fold_2,Baseline_MMM_Reg,Total_Macro_MENA,MENA,0,is_sep_nov_trough,-379.2992,0.201062
fold_2,Baseline_MMM_Reg,Total_Macro_NA_CA,NA_CA,0,const,703.9346,0.422138
fold_2,Baseline_MMM_Reg,Total_Macro_NA_CA,NA_CA,0,spend_gads_search,188.4264,0.053669
fold_2,Baseline_MMM_Reg,Total_Macro_NA_CA,NA_CA,0,spend_metads_fb,-42.3052,0.033442
fold_2,Baseline_MMM_Reg,Total_Macro_NA_CA,NA_CA,0,spend_gads_youtube,-853.6892,0.508692
fold_2,Baseline_MMM_Reg,Total_Macro_NA_CA,NA_CA,0,spend_metads_inst,1465.6624,0.527609
fold_2,Baseline_MMM_Reg,Total_Macro_NA_CA,NA_CA,0,spend_tiktok,993.2285,0.160896
fold_2,Baseline_MMM_Reg,Total_Macro_NA_CA,NA_CA,0,spend_gads_discover,-195.4367,0.087573
fold_2,Baseline_MMM_Reg,Total_Macro_NA_CA,NA_CA,0,fourier_sin_q1,-52.136,0.202783
fold_2,Baseline_MMM_Reg,Total_Macro_NA_CA,NA_CA,0,fourier_cos_q1,227.6167,0.668199
fold_2,Baseline_MMM_Reg,Total_Macro_NA_CA,NA_CA,0,revenue_anomaly_score,150.9377,0.222543
fold_2,Baseline_MMM_Reg,Total_Macro_NA_CA,NA_CA,0,is_structural_peak,-327.4623,0.704236
fold_2,Baseline_MMM_Reg,Total_Macro_NA_CA,NA_CA,0,is_sep_nov_trough,193.1367,0.624493
fold_2,Baseline_MMM_Reg,Total_Macro_NA_US,NA_US,0,const,312.9721,0.097675
fold_2,Baseline_MMM_Reg,Total_Macro_NA_US,NA_US,0,spend_gads_search,625.7365,0.079315
fold_2,Baseline_MMM_Reg,Total_Macro_NA_US,NA_US,0,spend_metads_fb,742.1561,0.207534
fold_2,Baseline_MMM_Reg,Total_Macro_NA_US,NA_US,0,spend_gads_youtube,-1000.0478,0.142961
fold_2,Baseline_MMM_Reg,Total_Macro_NA_US,NA_US,0,spend_metads_inst,-851.9439,0.034227
fold_2,Baseline_MMM_Reg,Total_Macro_NA_US,NA_US,0,spend_tiktok,971.5729,0.088712
fold_2,Baseline_MMM_Reg,Total_Macro_NA_US,NA_US,0,spend_gads_discover,1343.456,0.887148
fold_2,Baseline_MMM_Reg,Total_Macro_NA_US,NA_US,0,fourier_sin_q1,568.3663,0.394467
fold_2,Baseline_MMM_Reg,Total_Macro_NA_US,NA_US,0,fourier_cos_q1,113.9416,0.348305
fold_2,Baseline_MMM_Reg,Total_Macro_NA_US,NA_US,0,revenue_anomaly_score,-53.5127,0.087204
fold_2,Baseline_MMM_Reg,Total_Macro_NA_US,NA_US,0,is_structural_peak,-378.3973,0.30597
fold_2,Baseline_MMM_Reg,Total_Macro_NA_US,NA_US,0,is_sep_nov_trough,-197.6103,0.313334
fold_2,Baseline_MMM_Reg,Total_Macro_ROW,ROW,0,const,657.3194,0.482054
fold_2,Baseline_MMM_Reg,Total_Macro_ROW,ROW,0,spend_gads_search,860.5501,0.134474
fold_2,Baseline_MMM_Reg,Total_Macro_ROW,ROW,0,spend_metads_fb,1092.3903,0.300242
fold_2,Baseline_MMM_Reg,Total_Macro_ROW,ROW,0,spend_gads_youtube,31.1606,0.389927
fold_2,Baseline_MMM_Reg,Total_Macro_ROW,ROW,0,spend_metads_inst,-864.8659,0.213534
fold_2,Baseline_MMM_Reg,Total_Macro_ROW,ROW,0,spend_tiktok,360.7708,0.04135
fold_2,Baseline_MMM_Reg,Total_Macro_ROW,ROW,0,spend_gads_discover,-704.4686,0.347557
fold_2,Baseline_MMM_Reg,Total_Macro_ROW,ROW,0,fourier_sin_q1,279.6539,0.42931
fold_2,Baseline_MMM_Reg,Total_Macro_ROW,ROW,0,fourier_cos_q1,73.1919,0.094652
fold_2,Baseline_MMM_Reg,Total_Macro_ROW,ROW,0,revenue_anomaly_score,-126.1886,0.337053
fold_2,Baseline_MMM_Reg,Total_Macro_ROW,ROW,0,is_structural_peak,-53.4931,0.115513
fold_2,Baseline_MMM_Reg,Total_Macro_ROW,ROW,0,is_sep_nov_trough,351.0402,0.14905
fold_2,Baseline_MMM_Reg,Total_Macro_SOUTH_ASIA,SOUTH_ASIA,0,const,193.5162,0.135554
fold_2,Baseline_MMM_Reg,Total_Macro_SOUTH_ASIA,SOUTH_ASIA,0,spend_gads_search,-238.344,0.218994
fold_2,Baseline_MMM_Reg,Total_Macro_SOUTH_ASIA,SOUTH_ASIA,0,spend_metads_fb,1168.5486,0.380481
fold_2,Baseline_MMM_Reg,Total_Macro_SOUTH_ASIA,SOUTH_ASIA,0,spend_gads_youtube,326.1223,0.250739
fold_2,Baseline_MMM_Reg,Total_Macro_SOUTH_ASIA,SOUTH_ASIA,0,spend_metads_inst,1310.3116,0.383433
fold_2,Baseline_MMM_Reg,Total_Macro_SOUTH_ASIA,SOUTH_ASIA,0,spend_tiktok,1751.9723,0.064035
fold_2,Baseline_MMM_Reg,Total_Macro_SOUTH_ASIA,SOUTH_ASIA,0,spend_gads_discover,-315.8418,0.557141
fold_2,Baseline_MMM_Reg,Total_Macro_SOUTH_ASIA,SOUTH_ASIA,0,fourier_sin_q1,21.9238,0.374157
fold_2,Baseline_MMM_Reg,Total_Macro_SOUTH_ASIA,SOUTH_ASIA,0,fourier_cos_q1,303.4908,0.452245
fold_2,Baseline_MMM_Reg,Total_Macro_SOUTH_ASIA,SOUTH_ASIA,0,revenue_anomaly_score,378.602,0.354108
fold_2,Baseline_MMM_Reg,Total_Macro_SOUTH_ASIA,SOUTH_ASIA,0,is_structural_peak,-453.3349,0.781653
fold_2,Baseline_MMM_Reg,Total_Macro_SOUTH_ASIA,SOUTH_ASIA,0,is_sep_nov_trough,78.0589,0.362065
fold_2,Baseline_MMM_Reg,Total_Macro_SSA,SSA,0,const,-238.0558,0.307361
fold_2,Baseline_MMM_Reg,Total_Macro_SSA,SSA,0,spend_gads_search,2228.5322,0.151492
fold_2,Baseline_MMM_Reg,Total_Macro_SSA,SSA,0,spend_metads_fb,-277.0971,0.284348
fold_2,Baseline_MMM_Reg,Total_Macro_SSA,SSA,0,spend_gads_youtube,-27.6282,0.439068
fold_2,Baseline_MMM_Reg,Total_Macro_SSA,SSA,0,spend_metads_inst,1685.2484,0.501257
fold_2,Baseline_MMM_Reg,Total_Macro_SSA,SSA,0,spend_tiktok,743.7593,0.265981
fold_2,Baseline_MMM_Reg,Total_Macro_SSA,SSA,0,spend_gads_discover,732.4585,0.136977
fold_2,Baseline_MMM_Reg,Total_Macro_SSA,SSA,0,fourier_sin_q1,252.8836,0.474642
fold_2,Baseline_MMM_Reg,Total_Macro_SSA,SSA,0,fourier_cos_q1,625.1196,0.818201
fold_2,Baseline_MMM_Reg,Total_Macro_SSA,SSA,0,revenue_anomaly_score,-479.8786,0.556454
fold_2,Baseline_MMM_Reg,Total_Macro_SSA,SSA,0,is_structural_peak,-63.8309,0.378382
fold_2,Baseline_MMM_Reg,Total_Macro_SSA,SSA,0,is_sep_nov_trough,315.7639,0.330211
fold_2,Baseline_MMM_Reg,Total_Macro_UK,UK,0,const,895.6986,0.605324
fold_2,Baseline_MMM_Reg,Total_Macro_UK,UK,0,spend_gads_search,1457.2933,0.061616
fold_2,Baseline_MMM_Reg,Total_Macro_UK,UK,0,spend_metads_fb,944.8573,0.219803
fold_2,Baseline_MMM_Reg,Total_Macro_UK,UK,0,spend_gads_youtube,36.2526,0.161101
fold_2,Baseline_MMM_Reg,Total_Macro_UK,UK,0,spend_metads_inst,-32.8936,0.266968
fold_2,Baseline_MMM_Reg,Total_Macro_UK,UK,0,spend_tiktok,264.8176,0.402226
fold_2,Baseline_MMM_Reg,Total_Macro_UK,UK,0,spend_gads_discover,346.2105,0.746938
fold_2,Baseline_MMM_Reg,Total_Macro_UK,UK,0,fourier_sin_q1,-30.7804,0.086187
fold_2,Baseline_MMM_Reg,Total_Macro_UK,UK,0,fourier_cos_q1,-50.0908,0.48526
fold_2,Baseline_MMM_Reg,Total_Macro_UK,UK,0,revenue_anomaly_score,-591.0043,0.270573
fold_2,Baseline_MMM_Reg,Total_Macro_UK,UK,0,is_structural_peak,-219.9628,0.246505
fold_2,Baseline_MMM_Reg,Total_Macro_UK,UK,0,is_sep_nov_trough,848.6706,0.393114
fold_2,Baseline_MMM_Reg,Total_Macro_Global,Global,-1,const,-627.2934,0.348136
fold_2,Baseline_MMM_Reg,Total_Macro_Global,Global,-1,spend_gads_search,213.8553,0.753964
fold_2,Baseline_MMM_Reg,Total_Macro_Global,Global,-1,spend_metads_fb,2169.6741,0.210559
fold_2,Baseline_MMM_Reg,Total_Macro_Global,Global,-1,spend_gads_youtube,-1519.4943,0.307953
fold_2,Baseline_MMM_Reg,Total_Macro_Global,Global,-1,spend_metads_inst,1279.2673,0.153868
fold_2,Baseline_MMM_Reg,Total_Macro_Global,Global,-1,spend_tiktok,652.8147,0.331664
fold_2,Baseline_MMM_Reg,Total_Macro_Global,Global,-1,spend_gads_discover,-1562.8289,0.070495
fold_2,Baseline_MMM_Reg,Total_Macro_Global,Global,-1,fourier_sin_q1,687.8212,0.673773
fold_2,Baseline_MMM_Reg,Total_Macro_Global,Global,-1,fourier_cos_q1,1683.9231,0.613569
fold_2,Baseline_MMM_Reg,Total_Macro_Global,Global,-1,revenue_anomaly_score,-2113.3894,0.127186
fold_2,Baseline_MMM_Reg,Total_Macro_Global,Global,-1,is_structural_peak,-830.9875,0.15403
